date,code,name,score,regime,strategy,sector,exit_type,ret_pct
2025-09-26,035420,NAVER,68.21,weak,종가매매,IT 서비스,open,4.6784
2025-09-26,068760,셀트리온제약,59.52,weak,종가매매,제약,open,1.0962
2025-09-26,122870,와이지엔터테인먼트,53.95,weak,종가매매,오락/문화,open,-0.5958
2025-09-30,424870,이뮨온시아,97.74,weak,종가매매,일반서비스,open,-2.1690
2025-09-30,003530,한화투자증권,97.56,weak,종가매매,증권,open,0.0000
2025-09-30,376900,로킷헬스케어,95.17,weak,종가매매,제약,open,0.7678
2025-09-30,002380,KCC,79.25,weak,종가매매,화학,open,-0.6510
2025-09-30,041190,우리기술투자,67.06,weak,종가매매,금융,open,1.3278
2025-10-01,003160,디아이,90.64,neutral,섹터RS+거래량,의료/정밀기기,open,1.3925
2025-10-02,003160,디아이,85.97,neutral,섹터RS+거래량,의료/정밀기기,open,6.9054
2025-10-13,003160,디아이,86.84,strong,섹터RS+거래량,의료/정밀기기,open,2.0270
2025-10-14,229640,LS에코에너지,98.86,weak,종가매매,금융,open,6.3532
2025-10-14,005070,코스모신소재,98.43,weak,종가매매,화학,open,0.0000
2025-10-14,010130,고려아연,95.16,weak,종가매매,금속,open,10.7504
2025-10-14,090360,로보스타,93.65,weak,종가매매,기계/장비,open,4.6105
2025-10-14,003670,포스코퓨처엠,86.73,weak,종가매매,전기/전자,open,3.5993
2025-10-16,450080,에코프로머티,94.18,neutral,섹터RS+거래량,전기/전자,open,-0.1577
2025-10-16,247540,에코프로비엠,94.05,neutral,섹터RS+거래량,전기/전자,open,1.7483
2025-10-16,062040,산일전기,91.28,neutral,섹터RS+거래량,전기/전자,open,-2.5271
2025-10-16,066970,엘앤에프,87.00,neutral,섹터RS+거래량,전기/전자,open,3.7602
2025-10-16,010170,대한광통신,83.44,neutral,섹터RS+거래량,전기/전자,open,0.0000
2025-10-17,078600,대주전자재료,99.70,neutral,섹터RS+거래량,전기/전자,open,-1.4608
2025-10-17,006400,삼성SDI,93.44,neutral,섹터RS+거래량,전기/전자,open,0.9785
2025-10-17,450080,에코프로머티,91.67,neutral,섹터RS+거래량,전기/전자,open,-1.9757
2025-10-17,247540,에코프로비엠,90.64,neutral,섹터RS+거래량,전기/전자,open,-1.3665
2025-10-17,066970,엘앤에프,85.26,neutral,섹터RS+거래량,전기/전자,open,-2.1622
2025-10-21,237690,에스티팜,99.28,weak,종가매매,제약,open,1.4752
2025-10-21,052690,한전기술,98.16,weak,종가매매,일반서비스,open,-1.6038
2025-10-21,075580,세진중공업,98.01,weak,종가매매,운송장비/부품,open,1.8908
2025-10-21,028300,HLB,98.00,weak,종가매매,제약,open,-1.5284
2025-10-21,005690,파미셀,97.70,weak,종가매매,제약,open,0.2970
